,multinomial_ranks,rpvals,rstats,tpvals,tstats
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_1706,-5.44270596034463,0.04268078707558404,0.287818656082726,0.32987680092112504,-0.9999999999999998
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_340,2.213678150106116,0.1402666179408884,-0.21155003144091,0.008156855665856163,2.95359911526081
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_936_sensu_lato;Lactococcus_phage_Q54,0.20435729496542976,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_949,0.6711349772698121,0.516753634858719,0.09386291827374528,0.38860327628790325,-0.8823716089294434
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_BK5_T,0.993694855499907,0.20444594626165863,-0.18256668959692743,0.1165299153411531,1.6444385208032901
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_BM13,-1.6626809550040529,0.15423810783900008,-0.20452191635130257,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_P087,0.9540748285538392,0.7714864530910562,-0.04212027393099088,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_P162,0.21956446640555427,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_P335_sensu_lato,0.6400287436730103,0.1301020897811031,-0.21699806462759236,0.29165072541758436,1.0846446980204683
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_P680,1.8785373853928284,0.1607256497122401,-0.20141739486506136,0.018636076662050884,2.5727567228610186
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_TP901_1,0.6579792784935671,0.5614448606616134,-0.08410444085430521,0.33784716205985577,0.9832356527392186
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_Tuc2009,1.6344165789372165,0.21758796349163023,-0.1774685323185501,0.1149387680928249,1.6521282364733487
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL285,0.24096438162390754,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL286,0.8664833890682893,0.5728486876191592,-0.0816743561840973,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL309,0.20740416519705815,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL310,1.3850959675795274,0.49223579478246315,-0.0993951891076861,0.23506042143348713,1.2263188503241822
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL311,1.4361651974207597,0.4455557760271609,-0.11034343207539081,0.18697564153323812,1.3689726127690227
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_bIL312,0.13353648655478526,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_jm2,1.7192577707058625,0.10031784077082147,-0.23507600985343827,0.029227433329787944,2.3582787217364567
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_jm3,2.1880911874062257,0.2461153718852852,-0.16709567351560167,0.026552044178708715,2.4045583533732393
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_phi7,2.09952136747901,0.18649464851865696,-0.18991851435285334,0.0509956810060507,2.083045698290319
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_phiL47,1.3587386297470765,0.5890840875496017,-0.07825262402542832,0.11946322570629667,1.6304928283345095
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_phiLC3,-0.16204092032845452,0.47380193993249997,-0.10364932852920429,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_r1t,1.3117981093413071,0.2944726154791637,-0.15123078108938018,0.1600755635095043,1.4620348053772336
Viruses;Caudovirales;Siphoviridae;Lactococcus_phage_ul36,1.2766710246390538,0.17848964591284433,-0.19336047752958424,0.052418000644250284,2.0690929974744763
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Bacillus_phage_phi105,0.8054721044785218,0.7714864530910562,-0.042120273930990874,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Burkholderia_phage_KS9,0.21079972260062266,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_BP_4795,0.23265364639823005,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK022,1.7978672670609193,0.36546150611118255,-0.1307436713877116,0.9416567783204488,0.07416192161383575
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK140,-6.8889358950370125,0.1606072534981372,-0.20147322124616332,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK225,1.6165567623860078,0.06895842925727338,-0.2593410948251122,0.029461944537158752,2.354412101542999
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK446,1.0634703474528029,0.936407758371993,-0.011575805959735853,0.7895149241236306,-0.27073390081280285
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK630,0.2513523387200074,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK633,1.4026089149004657,0.661366808346759,0.06348962435035296,0.5851204978320188,-0.5553722139273503
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_HK97,0.20132353775565195,0.49649257309844663,0.09842471111458215,0.33533829853519803,-0.9884826459545699
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_cdtI,0.1418104457146363,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEp043_c_1,1.0303980099446015,0.13687926842936393,-0.21333180441178984,0.05201689351921343,2.072992817386152
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEp235,0.7532362627274232,0.09355885419817336,-0.23974303654701085,0.046905636214870546,2.125226600055402
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEp237,1.4115528153664307,0.08207492905982094,-0.24831240977578037,0.0399329803851052,2.2055323571019194
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEp460,1.6778557585961058,0.17144894590379572,-0.19648096675463608,0.2628992863808789,1.1537767345021266
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEpX1,0.6482906030899721,0.5137465831146188,0.09453414901314605,0.3494105182995688,-0.9593947457562262
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacteria_phage_mEpX2,0.13861873619620368,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacterial_phage_mEp213,0.927629678178473,0.13687811526077645,-0.21333241656238372,0.052017420626292186,2.0729876747199287
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacterial_phage_mEp234,-6.08928856379922,0.5545469379012584,0.08558554862686919,0.32987680092112504,-0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Enterobacterial_phage_mEp390,1.4903055714852051,0.04597884125248792,-0.28356850294073443,0.030204090952625873,2.3423611432544695
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Escherichia_phage_HK639,1.7916947292572694,0.010625176675380306,-0.3582816818576116,0.016469795625905732,2.630657012389966
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Escherichia_phage_HK75,-7.758421750139552,0.6409437860766061,0.06759007335402431,0.3298768009211248,-1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Pseudomonas_phage_MP42,0.7305664705521302,0.24762297972184316,-0.16657092297125248,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Pseudomonas_phage_MP48,0.24446412794653935,1.0,,,
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Streptomyces_phage_VWB,0.3702321933991151,0.4215351062627176,-0.11622258331070437,0.16352101100691005,1.4494384088647139
Viruses;Caudovirales;Siphoviridae;Lambdalikevirus;Stx2_converting_phage_1717,0.3891144680268006,0.26401625018108904,-0.16099938276544298,0.08085157050093876,1.8438944321417594
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_Lmd1,0.21337166302268076,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_P793,0.17181447022025154,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN03,0.22280147545401616,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN04,0.16580012314383552,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN12,0.22811284534995124,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN25,0.9332129644638734,0.812517850381465,-0.03440240422306768,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN34,0.7882431136852937,0.812517850381465,-0.03440240422306768,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLN6B,0.19653275482718516,1.0,,,
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLNTR2,1.05814714603488,0.812517850381465,-0.034402404223067666,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Leuconostoc_phage_phiLNTR3,0.8815759407765107,0.812517850381465,-0.03440240422306767,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Listonella_phage_phiHSIC,-5.564262242388087,0.2448561122329216,-0.1675356566847429,,
Viruses;Caudovirales;Siphoviridae;Microbacterium_phage_Min1,1.8606975960022645,0.4672341294182295,-0.10518616999170735,0.40657339837471496,0.8487754913200792
Viruses;Caudovirales;Siphoviridae;Microbacterium_phage_vB_MoxS_ISF9,0.7659330653435426,0.5728486876191592,-0.08167435618409727,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_20ES,0.4257513570076661,0.5403628097803095,-0.08865892563640479,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_32HC,1.5702617155796723,0.37970089741580626,-0.1269382658543512,0.07647884227920115,1.8734068297906903
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_39HC,0.19451883308951426,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_40AC,0.692860870290442,0.812517850381465,-0.034402404223067666,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Adler,0.8129763888603883,0.6766652893773888,-0.06045021448730847,0.32987680092112504,0.9999999999999998
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Adzzy,0.2248463916069703,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Aeneas,0.24593362085883186,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Akoma,0.2341661738640504,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Alsfro,1.8286249922997195,0.5070523172528123,-0.09603559438577228,0.10443145504823835,1.7053160132469296
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Angel,-6.464059205126122,0.2448561122329216,-0.1675356566847429,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_AnnaL29,0.8127596961743073,0.812517850381465,-0.03440240422306768,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Artemis2UCLA,1.2772155428713985,0.648145449099163,-0.06613831792940514,0.16384885320989237,1.4482511364709785
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_BTCU_1,0.8480870413071351,0.7714864530910562,-0.04212027393099088,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_BarrelRoll,0.23753651850287485,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Bernal13,0.2388529466873841,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Bernardo,0.9901169823891358,0.5728486876191592,-0.0816743561840973,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Blue7,-6.750033230852442,0.7729594336425077,0.04184132943212596,0.32987680092112504,-1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Bobi,0.5603592085129456,0.7714864530910562,-0.042120273930990874,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Butters,0.8489404904133515,0.7714864530910562,-0.042120273930990874,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_CASbig,0.24199154846732185,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_CRB1,0.8578174399620728,0.503845217782229,-0.09675847620468842,0.17944515085705745,1.3938750579884858
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Catdawg,0.1525289105660157,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Chy4,0.19116762154166267,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Chy5,0.2406074094063477,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_CloudWang3,1.0290303217655854,0.6481451251925399,-0.06613838307881438,0.1638487605467543,1.4482514717748969
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Crossroads,1.174848398793383,0.5588311884397503,-0.08466462964217164,0.17114078179014225,1.422329612587485
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_DD5,0.20838096611563728,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_DS6A,0.9853936719185548,0.13264901554092412,-0.2156038264206829,0.16263281205355895,1.4526647674336337
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Daenerys,0.2278917121178345,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Donovan,0.2051869916207032,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Dori,-5.632659287523585,0.32870179334593697,-0.14100547956375692,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_DrDrey,0.2297828482872681,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Dreamboat,0.24015352003638316,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Dumbo,0.2288676785713868,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Dylan,0.2240550803429322,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Eagle;Mycobacterium_phage_BellusTerra,0.18515160553519291,0.4783806433071729,-0.10258463509282159,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_EagleEye,0.6225514697319703,0.7714864530910562,-0.04212027393099089,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Echild,1.2069854258037047,0.5003421548168152,-0.09755076110710102,0.1682257217683929,1.4325825774750605
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_First,-6.385694356035548,0.5774052825082197,-0.08070962247060688,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Fishburne,0.20151260368887947,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Fredward,0.4536631392723756,0.7714864530910562,-0.042120273930990874,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Giles,1.5384675251728719,0.4778072783971302,-0.10271766368083485,0.11425779488064766,1.6554469098752667
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Graduation,0.2363679694420533,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Gumball,0.24226817362372444,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_HINdeR,-6.455415577959376,0.32870179334593697,-0.14100547956375692,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Hamulus,1.1794203879720406,0.45319893140460543,-0.1085098327850502,0.2214860717555453,1.2640908079880577
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_HanShotFirst,0.19484570496146247,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Hosp,0.22609773151938484,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_HufflyPuff,0.15693619720999766,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Jabbawokkie,0.17296710484091804,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_JacAttac,0.2322718786484437,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Job42,-6.566299767565089,0.21635465049660274,-0.17793766045451356,0.32987680092112504,-1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Jolie1,0.13757160179678962,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Jolie2,0.9185250388867096,0.8706708144357869,-0.023618490633891705,0.30819215703054703,1.0470996455560546
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_KLucky39;Mycobacterium_phage_Suffolk,0.17364135258261726,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_KayaCho,0.11968532078330085,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Lamina13,0.19563785069052744,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Leo,-6.73152431971963,0.2448561122329216,-0.1675356566847429,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Lilac,0.2341233181244569,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Manad,0.19912043087546394,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_MichelleMyBell,0.2219893025643067,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_MosMoris,-4.9061802340262695,0.31491573197287015,0.14503806648614678,0.32987680092112504,-0.9999999999999998
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Muddy,0.22775199883048106,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Newman,0.09987941258017584,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Nyxis,0.9510572242027956,0.4995888189101454,-0.09772151384891845,0.16986266646720838,1.426807500910005
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_OkiRoe,0.14646449558798835,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Oline,0.09503665440146493,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Oosterbaan;Mycobacterium_phage_Soto,0.19693091385428474,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_PG1,0.17912462227408454,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_PattyP,0.2554739403015809,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_PegLeg,0.20855274670187995,0.5946887455047161,-0.07708127221696738,0.935396476565409,0.08213753248127631
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Phaedrus,0.09534588329855964,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Phantastic,0.799851505685492,0.7714864530910562,-0.04212027393099088,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Phlyer,0.8506096290833192,0.5728486876191592,-0.08167435618409727,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_PhrostyMug,0.2012213753945069,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Pinto,0.2602956580406861,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Redno2,0.2550483631378846,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_RhynO,0.3522292064911561,0.5442999414044243,-0.08780199744349308,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_SDcharge11,0.2472056435829835,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Saal,-0.3416828823798461,0.548641139554364,-0.08686057377354493,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Sarfire,0.16329875462119148,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Seabiscuit,0.25033160917822883,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Severus,0.5681817816979127,0.7714864530910562,-0.04212027393099088,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_SiSi,0.7514874922520356,0.4090713340280482,-0.11934795699697673,0.10080640846993959,1.724732123172561
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Troll4,0.2389636921173768,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Validus,0.22090223305289314,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Velveteen,-0.5592449618094726,0.42386872657321184,-0.11564329420026127,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Vista,0.22821381561820075,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_WIVsmall,0.21737637989584968,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Wanda,0.7482218729740815,0.7714864530910562,-0.04212027393099088,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Whirlwind,0.2426090525871949,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Wildcat,0.16194119923178718,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Wile,0.2015239285713868,0.4785028564428949,-0.10255629086758071,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_Zaka,1.087974725890798,0.6481490079185557,-0.06613760212216718,0.16384987148644675,1.448247451821572
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_ZoeJ,0.22610404961173106,1.0,,,
Viruses;Caudovirales;Siphoviridae;Mycobacterium_phage_vB_MapS_FF47,0.18234887592856447,1.0,,,
Viruses;Caudovirales;Siphoviridae;N15likevirus;Enterobacteria_phage_N15,1.774275569844885,0.248005772568699,-0.1664380299290797,0.2420355751685045,1.2075566345613022
Viruses;Caudovirales;Siphoviridae;Nocardia_phage_NBR1,0.17594817154471445,1.0,,,
Viruses;Caudovirales;Siphoviridae;Omegalikevirus;Mycobacterium_phage_Courthouse,0.2193483399635987,1.0,,,
Viruses;Caudovirales;Siphoviridae;Omegalikevirus;Mycobacterium_phage_Omega,0.2343489813095765,1.0,,,
Viruses;Caudovirales;Siphoviridae;P23likevirus;Thermus_phage_P7426,0.2386371778732972,1.0,,,
Viruses;Caudovirales;Siphoviridae;Pbiunalikevirus;Mycobacterium_phage_PBI1,0.6085912274605471,0.7714864530910562,-0.04212027393099089,0.32987680092112504,1.0
Viruses;Caudovirales;Siphoviridae;Pectobacterium_phage_My1,0.9385647761112884,0.4627929710435138,-0.10623196065955479,0.28328586526196137,1.1042209413722848
Viruses;Caudovirales;Siphoviridae;Pgonelikevirus;Mycobacterium_phage_Acadian,0.15615609161917732,1.0,,,
Viruses;Caudovirales;Siphoviridae;Pgonelikevirus;Mycobacterium_phage_Cooper,0.15460017197196052,1.0,,,
Viruses;Caudovirales;Siphoviridae;Pgonelikevirus;Mycobacterium_phage_Gadjet,1.0998460339791016,0.5728486876191592,-0.0816743561840973,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Pgonelikevirus;Mycobacterium_phage_Pipefish,1.00393569343154,0.5728486876191592,-0.08167435618409728,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Pgonelikevirus;Mycobacterium_phage_Rosebush,0.1904950427300172,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phic3unalikevirus;Streptomyces_phage_phiBT1,0.20820250980917976,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phicbklikevirus;Caulobacter_phage_karma,0.2558587478882508,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phicbklikevirus;Caulobacter_phage_magneto,0.2118318366295533,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phicbklikevirus;Caulobacter_phage_phiCbK,0.19559374325339365,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phicbklikevirus;Caulobacter_phage_rogue,1.5018129336125092,0.4889495471753148,-0.10014738540334875,0.11954447594120302,1.630110690076329
Viruses;Caudovirales;Siphoviridae;Phicbklikevirus;Caulobacter_phage_swift,0.21484926216666267,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phie125likevirus;Burkholderia_phage_phi1026b,0.17324724667136238,1.0,,,
Viruses;Caudovirales;Siphoviridae;Phie125likevirus;Burkholderia_phage_phi6442,0.2334691571480469,0.8384256261201862,-0.029578735655615678,0.3298768009211248,1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Phie125likevirus;Burkholderia_phage_phiE125,-5.6997102213614745,0.32171289529177627,-0.1430361639028602,,
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_187,-0.1289778662436767,0.021628369395937055,0.32419344282333956,0.3524331193635464,-0.9532525652774836
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_29,-8.615010113787012,0.04268078707558404,0.28781865608272594,0.3298768009211248,-1.0000000000000002
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_37,-2.587500901293115,0.19958467766854127,-0.1845108572502639,0.8120584897850528,0.24110235130274493
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_52A,0.988871319819136,0.9974295966996485,-0.00046741549391209357,0.5469411789979488,0.6133143062211707
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_53,1.0455840068346696,0.7714864530910562,-0.04212027393099088,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_55,0.926992653537436,0.9669014912408253,0.00602046736131918,0.9401445582083621,-0.07608801183764724
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_69,-12.941794247698144,0.15305225732035238,0.20509971481086814,0.16091578423258032,-1.4589427585138552
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_71,-8.0263689471,0.971675696076969,0.00515167803003875,0.32987680092112504,-1.0
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_85,-1.0720241976493163,0.032424598867519874,0.3030311988631971,0.35357003003338205,-0.9509515962657865
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_88,-0.5925953102820678,0.337270507041026,-0.13855240191627127,0.36988024356532323,0.9184816022065377
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_92,0.4281794118172364,0.2560504019039558,-0.1636767218307813,0.32987680092112504,0.9999999999999999
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_96,-2.995337815355615,0.005161293779877222,0.3896182407801707,0.18947596372787323,-1.360881587237346
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_CNPH82,-3.876542420458154,0.9383495196418277,-0.011221649652583366,0.22978251002967454,-1.2408006449406739
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_EW,-1.1279710245841308,0.021062145223114188,0.3255323033391802,0.2855553575256548,-1.0988684239053585
Viruses;Caudovirales;Siphoviridae;Phietalikevirus;Staphylococcus_phage_Ipla5,-2.382413239549951,0.5562540966025624,0.08521818601013197,0.10853163613045984,-1.6840397052417042
